source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,11,11,64,tion and your blue card is issued.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,1,12
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,3,snoitalugeR
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,4,dleiF
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,9,Approximately four to six weeks after you
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,10,"Keep your license on complete the course, you will receive your blue"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,11,your phone or tablet card by mail.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,12,We've made it easier for you to keep You should also keep the following in mind:
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,13,track of your hunting or combination Hunters who are age 15 and younger
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,14,license and know when it's about to must be accompanied by an adult while
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,15,expire. hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,16,"With our convenient mobile app, All hunting regulations, including season"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,17,"you can now download your license to a dates and bag limits, will apply."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,18,smartphone or tablet. Hunters who are planning to hunt out of
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,19,If a conservation officer asks to see state should allow enough time for their
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,20,"your license, you can produce the digital hunter education card to arrive in the mail."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,21,"copy, which is just as valid as a paper"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,22,New to Utah?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,23,license.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,24,"If you become a Utah resident, and you've"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,25,"If you use the app, you will be able to"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,26,completed a hunter education course in
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,27,easily see when your license expires.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,28,"another state, province or country, you must"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,29,The app is available for both Apple
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,30,obtain a Utah blue card before you can buy a and Android devices. You can download
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,31,resident hunting license. You can obtain a Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,32,it at wildlife.utah.gov/mobileapp.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,33,blue card at any Division office by providing
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,34,Please remember that licenses are
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,35,proof that you've completed a hunter educa-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,36,different from permits. If you have a
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,37,tion course approved by the Division.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,38,"permit for a big game or antlerless hunt,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,39,you must carry it with you while hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,40,Do you have a license?
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,41,"Utah Code §§§ 23-19-1, 23-19-22 and 23-20-3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,42,How to take hunter You must have a current Utah hunting or
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,43,education combination (hunting and fishing) license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,44,"To get started, you should visit wildlife. before you can apply for any big game permits,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,45,utah.gov/huntereducation. You'll see links to bonus points or preference points. Licenses are
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,46,various traditional and online hunter education available at wildlife.utah.gov and from license
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,47,course options. Follow the instructions on the agents and Division offices.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,48,website to obtain a hunter education registra- As long as your license was valid on the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,49,tion certificate (required) and to register for a date you submitted your big game permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,50,"course online. application, you don't have to purchase a new"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,51,"If you need assistance, please contact your license for the actual hunt."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,52,local Division office or call 801-538-4727.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,53,"When you finish the course, your instructor"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,54,will verify your course completion in the online Residency
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,55,"hunter education system. At that point, you Utah Code §§ 23-13-2(37) & 23-13-2(13)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,56,"will be able to apply for or obtain permits in Before you apply for a big game hunt,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,57,"the Division's hunt drawing, and your hunter it's important to know whether you are"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,58,education registration certificate will become a legal resident of the state of Utah. See
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,59,your hunting license. the definition of Resident on page 70
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,60,to determine whether you are a resident
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,12,12,61,or a nonresident.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,1,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,2,13
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,3,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,4,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,5,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,6,Field
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,7,Regulations
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,8,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,9,"For example, assume that your license Do you have a permit?"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,10,"expires on June 22, 2023. If you applied for Utah Admin. Rule R657-62-18"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,11,"permits on Feb. 28, 2023, then you do not To participate in any of Utah's big game or"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,12,"have to purchase a new license for your hunt antlerless hunts, you need to obtain a hunting"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,13,in the fall. permit.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,14,Reminder: There are restrictions on Most of the big game permits have already
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,15,"fishing and hunting license purchasers for been issued through the big game drawing,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,16,nonpayment of child support. For additional but some will be available for over-the-counter
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,17,"information, contact the Office of Recovery purchase in July 2023:"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,18,Services at 801-536-8500. July 11: General-season archery elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,19,Please keep in mind that Utah hunting permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,20,and combination licenses are valid for 365 July 11: Remaining limited-entry big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,21,"days from the date of purchase. You also have game permits, if available"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,22,the option of purchasing a multi-year license July 11: Over-the-counter bison permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,23,that's valid for up to five years. for the Nine Mile unit (see page 33 for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,24,"For details about license, permit and ap- details)"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,25,"plication fees, see page 8 or visit wildlife. July 11: Youth general-season elk"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,26,utah.gov/licenses/fees. permits (unlimited)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,27,July 13: General-season any bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,28,permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,29,When to apply for a July 18: Remaining general-season deer
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,30,"sportsman permit permits, if available (also youth archery"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,31,Long season dates-and the ability deer permits)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,32,to hunt almost every hunting unit in July 20: General-season spike bull elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,33,Utah-make sportsman permits the permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,34,"most sought-after permits offered to July 27: All antlerless permits, if available"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,35,Utah's public hunters. For more information about July permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,36,"The application period for 2024 will sales, see the article on page 15."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_field_regs.pdf,13,13,37,"run from Oct. 18 to Nov. 8, 2023. Only Many of Utah's antlerless permits will be"
