reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1539,Deer,13A,"La Sal, La Sal Mtns",216|578|464|4.5|46.5,"[216, 578, 464, 4.5, 46.5]","13A DB1539 La Sal, La Sal Mtns 216 578 464 4.5 46.5",216.0,578,464.0,4.5,46.5,216.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1540,Deer,23,Monroe,153|352|315|4.5|48.5,"[153, 352, 315, 4.5, 48.5]",23 DB1540 Monroe 153 352 315 4.5 48.5,153.0,352,315.0,4.5,48.5,153.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1541,Deer,24,Mt Dutton,38|108|92|5.1|41.2,"[38, 108, 92, 5.1, 41.2]",24 DB1541 Mt Dutton 38 108 92 5.1 41.2,38.0,108,92.0,5.1,41.2,38.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1542,Deer,11,Nine Mile,160|451|351|4.0|45.7,"[160, 451, 351, 4.0, 45.7]",11 DB1542 Nine Mile 160 451 351 4.0 45.7,160.0,451,351.0,4.0,45.7,160.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1543,Deer,8,North Slope,163|694|540|4.3|30.1,"[163, 694, 540, 4.3, 30.1]",8 DB1543 North Slope 163 694 540 4.3 30.1,163.0,694,540.0,4.3,30.1,163.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1544,Deer,3,Ogden,361|1088|917|4.0|39.4,"[361, 1088, 917, 4.0, 39.4]",3 DB1544 Ogden 361 1088 917 4.0 39.4,361.0,1088,917.0,4.0,39.4,361.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1545,Deer,18,Oquirrh-Stansbury,305|958|823|4.0|37.0,"[305, 958, 823, 4.0, 37.0]",18 DB1545 Oquirrh-Stansbury 305 958 823 4.0 37.0,305.0,958,823.0,4.0,37.0,305.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1546,Deer,28,Panguitch Lake,122|377|299|4.0|40.9,"[122, 377, 299, 4.0, 40.9]",28 DB1546 Panguitch Lake 122 377 299 4.0 40.9,122.0,377,299.0,4.0,40.9,122.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1547,Deer,30,Pine Valley,346|1263|1082|4.8|32.0,"[346, 1263, 1082, 4.8, 32.0]",30 DB1547 Pine Valley 346 1263 1082 4.8 32.0,346.0,1263,1082.0,4.8,32.0,346.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1548,Deer,25C/26,"Plateau, Boulder/Kaiparowits",171|413|338|4.9|50.6,"[171, 413, 338, 4.9, 50.6]","25C/26 DB1548 Plateau, Boulder/Kaiparowits 171 413 338 4.9 50.6",171.0,413,338.0,4.9,50.6,171.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1549,Deer,25A,"Plateau, Fishlake",84|233|196|4.1|42.9,"[84, 233, 196, 4.1, 42.9]","25A DB1549 Plateau, Fishlake 84 233 196 4.1 42.9",84.0,233,196.0,4.1,42.9,84.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1550,Deer,25B,"Plateau, Thousand Lakes",18|79|69|4.5|26.8,"[18, 79, 69, 4.5, 26.8]","25B DB1550 Plateau, Thousand Lakes 18 79 69 4.5 26.8",18.0,79,69.0,4.5,26.8,18.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1551,Deer,14A,"San Juan, Abajo",353|876|747|4.4|47.2,"[353, 876, 747, 4.4, 47.2]","14A DB1551 San Juan, Abajo 353 876 747 4.4 47.2",353.0,876,747.0,4.4,47.2,353.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1552,Deer,9BD,"South Slope, Bonanza/Vernal",270|437|368|3.5|73.3,"[270, 437, 368, 3.5, 73.3]","9BD DB1552 South Slope, Bonanza/Vernal 270 437 368 3.5 73.3",270.0,437,368.0,3.5,73.3,270.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1553,Deer,9A,"South Slope, Yellowstone",291|595|527|3.9|55.2,"[291, 595, 527, 3.9, 55.2]","9A DB1553 South Slope, Yellowstone 291 595 527 3.9 55.2",291.0,595,527.0,3.9,55.2,291.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1554,Deer,20,Southwest Desert,50|344|307|5.4|16.3,"[50, 344, 307, 5.4, 16.3]",20 DB1554 Southwest Desert 50 344 307 5.4 16.3,50.0,344,307.0,5.4,16.3,50.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1555,Deer,17BC,"Wasatch Mtns, East",657|1764|1508|4.0|43.6,"[657, 1764, 1508, 4.0, 43.6]","17BC DB1555 Wasatch Mtns, East 657 1764 1508 4.0 43.6",657.0,1764,1508.0,4.0,43.6,657.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1556,Deer,17A,"Wasatch Mtns, West",724|3408|2884|4.1|25.1,"[724, 3408, 2884, 4.1, 25.1]","17A DB1556 Wasatch Mtns, West 724 3408 2884 4.1 25.1",724.0,3408,2884.0,4.1,25.1,724.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1557,Deer,19C,"West Desert, Tintic",118|372|328|4.9|36.1,"[118, 372, 328, 4.9, 36.1]","19C DB1557 West Desert, Tintic 118 372 328 4.9 36.1",118.0,372,328.0,4.9,36.1,118.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1558,Deer,19A,"West Desert, West",41|213|163|4.7|25.0,"[41, 213, 163, 4.7, 25.0]","19A DB1558 West Desert, West 41 213 163 4.7 25.0",41.0,213,163.0,4.7,25.0,41.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,18,"General-season any legal weapon* deer harvest, Utah 2021.",DB1559,Deer,29,Zion,378|947|835|4.8|45.3,"[378, 947, 835, 4.8, 45.3]",29 DB1559 Zion 378 947 835 4.8 45.3,378.0,947,835.0,4.8,45.3,378.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,19,"Youth general-season any legal weapon* deer harvest, Utah 2021.",DB1530,Deer,22,Beaver,57|164|148|2.1|38.9,"[57, 164, 148, 2.1, 38.9]",22 DB1530 Beaver 57 164 148 2.1 38.9,57.0,164,148.0,2.1,38.9,57.0,,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
