review_bucket,repo,scan_root,classification,domain,recommended_action,reason,relative_path,absolute_path,file_name,extension,size_bytes,size_mb,row_count,header_columns,has_hunt_code,has_current_hunt_code,has_historical_hunt_code,has_boundary_id,modified_utc
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_all_long.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_all_long.csv,harvest_results_2022_for_2023_all_long.csv,csv,352426,0.336,1023,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.296Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_antlerless.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_antlerless.csv,harvest_results_2022_for_2023_antlerless.csv,csv,81011,0.077,238,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.296Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_black_bear.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_black_bear.csv,harvest_results_2022_for_2023_black_bear.csv,csv,41285,0.039,133,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.297Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_cougar.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_cougar.csv,harvest_results_2022_for_2023_cougar.csv,csv,16892,0.016,53,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.297Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_hunt_code_keyed.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_hunt_code_keyed.csv,harvest_results_2022_for_2023_hunt_code_keyed.csv,csv,321266,0.306,924,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.299Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_le_oial_all.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_le_oial_all.csv,harvest_results_2022_for_2023_le_oial_all.csv,csv,214711,0.205,599,reported_hunt_year|model_target_year|source_family|species|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|male_harvest|female_harvest|unknown_harvest|total_harvest|quota|percent_female|percent_adult_male|percent_5plus|mean_age|spot_stalk_harvest|source_file|source_file_sha256|source_page|parse_status|data_quality_flags|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw|trend_feature_eligible|raw_line|section,true,false,false,false,2026-05-24T04:11:44.300Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_summary.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_summary.csv,harvest_results_2022_for_2023_summary.csv,csv,899,0.001,19,source_family|species|rows|hunt_code_rows|unique_hunt_codes,false,false,false,false,2026-05-24T04:11:44.300Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2022_for_2023_harvest_results_2022_for_2023_database/utah_harvest_results_2022_for_2023.sqlite,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2022_for_2023_harvest_results_2022_for_2023_database\utah_harvest_results_2022_for_2023.sqlite,utah_harvest_results_2022_for_2023.sqlite,sqlite,856064,0.816,,,false,false,false,false,2026-05-24T04:11:44.303Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,crosswalk,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_location_hunt_code_crosswalk_2023_bighorn_sheep.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_location_hunt_code_crosswalk_2023_bighorn_sheep.csv,harvest_location_hunt_code_crosswalk_2023_bighorn_sheep.csv,csv,37450,0.036,138,reported_hunt_year|species|measurement_record_no|location_of_kill|normalized_location|matched_unit_name|matched_hunt_name|matched_species|possible_hunt_codes|selected_hunt_code|match_status|match_confidence|match_method|notes,false,false,false,false,2026-05-26T14:19:28.495Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_quality_features_bighorn_by_hunt_code_2023.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_quality_features_bighorn_by_hunt_code_2023.csv,harvest_quality_features_bighorn_by_hunt_code_2023.csv,csv,4620,0.004,30,reported_hunt_year|model_target_year|hunt_code|species|hunt_name|hunt_type|weapon|permits|harvest_hunters|harvest|harvest_average_days|harvest_success_percent|harvest_satisfaction|source_file|source_page|parse_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly,true,false,false,false,2026-05-26T14:19:28.496Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_quality_features_by_hunt_code_all_species_2023.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_quality_features_by_hunt_code_all_species_2023.csv,harvest_quality_features_by_hunt_code_all_species_2023.csv,csv,143003,0.136,592,hunt_code|reported_hunt_year|model_target_year|species|hunt_name|hunt_type|weapon|permits|harvest_hunters_2023|harvest_2023|harvest_average_days_2023|harvest_success_percent_2023|harvest_satisfaction_2023|harvest_source_status_2023|harvest_database_match_status_2023|harvest_quality_flags_2023|source_file|source_page,true,false,false,false,2026-05-26T14:19:28.497Z
archive_only,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/2023_for_2024_harvest_results_2023_all_species_database/harvest_results_2023_all_species_hunt_success_long.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\2023_for_2024_harvest_results_2023_all_species_database\harvest_results_2023_all_species_hunt_success_long.csv,harvest_results_2023_all_species_hunt_success_long.csv,csv,318185,0.303,592,reported_hunt_year|model_target_year|source_class|species|page_title|hunt_code|hunt_name|hunt_type|weapon|permits|hunters_afield|harvest|average_days|percent_success|hunter_satisfaction|data_granularity|source_file|source_file_sha256|source_page|parse_status|harvest_quality_year|quality_feature_status|trend_feature_eligible|trend_feature_note|quota_use_status|draw_probability_use_status|do_not_use_for_permit_quota|do_not_use_for_p_draw_directly|raw_record,true,false,false,false,2026-05-26T14:19:28.504Z
