reported_hunt_year,model_target_year,hunt_code,species,hunt_name,hunt_type,permits,permit_overlay_class,permit_overlay_use,public_draw_odds_use,p_draw_math_use,source_file,source_container
2022,2023,DB1260,Limited Entry Buck Deer,Middle Ridge,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1261,Limited Entry Buck Deer,Minnie Maud Ridge,CWMU,47,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1263,Limited Entry Buck Deer,Moon Ranch,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1264,Limited Entry Buck Deer,Mountain Meadow,CWMU,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1265,Limited Entry Buck Deer,Mountain Top,CWMU,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1266,Limited Entry Buck Deer,Mt Carmel,CWMU,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1267,Limited Entry Buck Deer,Neil Creek,CWMU,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1269,Limited Entry Buck Deer,North Promontory,CWMU,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1270,Limited Entry Buck Deer,Nucor West,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1271,Limited Entry Buck Deer,Oak Ranch,CWMU,13,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1272,Limited Entry Buck Deer,Old Woman Plateau,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1273,Limited Entry Buck Deer,Park Valley Hereford,CWMU,40,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1274,Limited Entry Buck Deer,Patmos Ridge,CWMU,6,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1275,Limited Entry Buck Deer,Pine Canyon,CWMU,30,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1276,Limited Entry Buck Deer,Plymouth Peak,CWMU,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1277,Limited Entry Buck Deer,Pocatello Valley,CWMU,6,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1278,Limited Entry Buck Deer,Powder Mountain,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1279,Limited Entry Buck Deer,Preston Nutter Ranch,CWMU,4,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1280,Limited Entry Buck Deer,Promontory Point,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1281,Limited Entry Buck Deer,Rattlesnake Pass,CWMU,23,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1282,Limited Entry Buck Deer,Redd Ranches,CWMU,18,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1283,Limited Entry Buck Deer,Roan Cliffs,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1285,Limited Entry Buck Deer,Sand Creek,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1286,Limited Entry Buck Deer,Pisgah Mountain,CWMU,12,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1287,Limited Entry Buck Deer,Scofield Canyons,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1288,Limited Entry Buck Deer,Scofield West,CWMU,14,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1289,Limited Entry Buck Deer,Sharp Mountain,CWMU,16,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1290,Limited Entry Buck Deer,Skull Crack,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1291,Limited Entry Buck Deer,Skull Valley South,CWMU,2,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1292,Limited Entry Buck Deer,Soldier Summit,CWMU,14,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1293,Limited Entry Buck Deer,South Canyon,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1294,Limited Entry Buck Deer,Spring Creek Acres,CWMU,6,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1295,Limited Entry Buck Deer,Spring Creek/Dodge,CWMU,53,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1297,Limited Entry Buck Deer,Stillman Creek Ranch,CWMU,35,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1298,Limited Entry Buck Deer,Strawberry Ridge,CWMU,8,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1299,Limited Entry Buck Deer,Summit Point,CWMU,23,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1300,Limited Entry Buck Deer,Thatcher Mountain,CWMU,3,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1301,Limited Entry Buck Deer,Three C,CWMU,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1303,Limited Entry Buck Deer,North Peaks,CWMU,4,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1304,Limited Entry Buck Deer,Two Bear,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1305,Limited Entry Buck Deer,Wallsburg,CWMU,6,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1306,Limited Entry Buck Deer,Washakie,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1307,Limited Entry Buck Deer,Weber Florence Creek,CWMU,49,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1308,Limited Entry Buck Deer,West Hills,CWMU,15,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1309,Limited Entry Buck Deer,West Willow Creek Ranch,CWMU,18,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1310,Limited Entry Buck Deer,White's Valley,CWMU,4,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1312,Limited Entry Buck Deer,Woodruff Creek South,CWMU,3,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1317,Limited Entry Buck Deer,Jacob's Creek,CWMU,14,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1320,Limited Entry Buck Deer,Deer Creek,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1321,Limited Entry Buck Deer,Mecham Ridge,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1322,Limited Entry Buck Deer,Pahvant Ensign,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1323,Limited Entry Buck Deer,Rock House,CWMU,2,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1324,Limited Entry Buck Deer,Royal Ivory Outfitters,CWMU,3,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1325,Limited Entry Buck Deer,Double Cone,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1326,Limited Entry Buck Deer,Rosette,CWMU,3,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1327,Limited Entry Buck Deer,Mountain Sky Ranch,CWMU,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1329,Limited Entry Buck Deer,Indian Canyon,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1330,Limited Entry Buck Deer,Iron Spring,CWMU,1,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1331,Limited Entry Buck Deer,Raft River,CWMU,8,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1332,Limited Entry Buck Deer,West Ridge,CWMU,18,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1333,Limited Entry Buck Deer,5S,CWMU,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1334,Limited Entry Buck Deer,Alton,CWMU Cactus,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1335,Limited Entry Buck Deer,Big Piney Ranch,CWMU,7,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1336,Limited Entry Buck Deer,First Light,CWMU,4,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1337,Limited Entry Buck Deer,Little Pole Canyon,CWMU,4,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1338,Limited Entry Buck Deer,Sweetwater,CWMU,3,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1339,Limited Entry Buck Deer,Double J Valley,CWMU,10,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DB1340,Limited Entry Buck Deer,Tunnel Hollow,CWMU,9,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1000,Once-in-a-Lifetime Desert Bighorn Sheep,Statewide Permit,Sportsman,2,SPORTSMAN,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1001,Once-in-a-Lifetime Desert Bighorn Sheep,Henry Mtns,Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1002,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, East",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1003,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, Escalante",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1004,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, Dirty Devil",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1005,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, North",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1006,Once-in-a-Lifetime Desert Bighorn Sheep,"Kaiparowits, West",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,DS1007,Once-in-a-Lifetime Desert Bighorn Sheep,"San Rafael, South",Conservation,1,CONSERVATION,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,968EFF87__2022_le_oial_all.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1118,CWMU Antlerless Elk,Alton,CWMU Antlerless Elk,13,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1119,CWMU Antlerless Elk,Bar J Ranch,CWMU Antlerless Elk,16,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1120,CWMU Antlerless Elk,Bear Mountain,CWMU Antlerless Elk,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1121,CWMU Antlerless Elk,Boobe Hole,CWMU Antlerless Elk,11,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1122,CWMU Antlerless Elk,Causey Spring,CWMU Antlerless Elk,5,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1124,CWMU Antlerless Elk,Chimney Rock,CWMU Antlerless Elk,12,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
2022,2023,EA1125,CWMU Antlerless Elk,Coldwater Ranch,CWMU Antlerless Elk,20,CWMU,TOTAL_PERMIT_RECONCILIATION_ONLY,NO,NO,FF6D4B3D__2022_antlerless_hr.pdf,data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2022_for_2023_database.zip
