hunt_code,year,residency,points,point_creep_1yr,point_creep_3yr,forecast_applicants
DB1295,2026,Resident,13,-1.0,-3.0,4
DB1295,2026,Resident,12,-1.0,-3.0,5
DB1295,2026,Resident,11,-1.0,-3.0,3
DB1295,2026,Resident,10,-1.0,-3.0,2
DB1295,2026,Resident,9,-1.0,-3.0,3
DB1295,2026,Resident,8,-1.0,-3.0,5
DB1295,2026,Resident,7,-1.0,-3.0,6
DB1295,2026,Resident,6,-1.0,-3.0,3
DB1295,2026,Resident,5,-1.0,-3.0,6
DB1295,2026,Resident,4,-1.0,-3.0,7
DB1295,2026,Resident,3,-1.0,-3.0,4
DB1295,2026,Resident,2,-1.0,-3.0,7
DB1295,2026,Resident,1,-1.0,-3.0,4
DB1295,2026,Resident,0,-1.0,-3.0,3
DB1298,2026,Resident,15,-15.0,-45.0,0
DB1298,2026,Resident,6,-6.0,-18.0,2
DB1298,2026,Resident,5,-5.0,-15.0,2
DB1298,2026,Resident,4,-4.0,-12.0,1
DB1298,2026,Resident,3,-3.0,-9.0,1
DB1298,2026,Resident,2,-2.0,-6.0,2
DB1298,2026,Resident,1,-1.0,-3.0,1
DB1298,2026,Resident,0,0.0,0.0,3
DB1299,2026,Resident,8,-1.0,-3.0,1
DB1299,2026,Resident,6,-1.0,-3.0,1
DB1299,2026,Resident,5,-1.0,-3.0,1
DB1299,2026,Resident,4,-1.0,-3.0,0
DB1299,2026,Resident,2,-1.0,-3.0,4
DB1299,2026,Resident,1,-1.0,-3.0,2
DB1299,2026,Resident,0,-1.0,-3.0,2
DB1300,2026,Resident,17,-17.0,-51.0,0
DB1300,2026,Resident,14,-14.0,-42.0,0
DB1300,2026,Resident,12,-12.0,-36.0,2
DB1300,2026,Resident,11,-11.0,-33.0,1
DB1300,2026,Resident,10,-10.0,-30.0,3
DB1300,2026,Resident,9,-9.0,-27.0,1
DB1300,2026,Resident,7,-7.0,-21.0,2
DB1300,2026,Resident,6,-6.0,-18.0,2
DB1300,2026,Resident,5,-5.0,-15.0,4
DB1300,2026,Resident,4,-4.0,-12.0,5
DB1300,2026,Resident,3,-3.0,-9.0,5
DB1300,2026,Resident,2,-2.0,-6.0,7
DB1300,2026,Resident,1,-1.0,-3.0,4
DB1300,2026,Resident,0,0.0,0.0,4
DB1301,2026,Resident,16,1.0,3.0,2
DB1301,2026,Resident,15,2.0,6.0,1
DB1301,2026,Resident,14,3.0,9.0,2
DB1301,2026,Resident,13,4.0,12.0,3
DB1301,2026,Resident,12,5.0,15.0,2
DB1301,2026,Resident,11,6.0,18.0,2
DB1301,2026,Resident,10,7.0,21.0,1
DB1301,2026,Resident,9,8.0,24.0,3
DB1301,2026,Resident,8,9.0,27.0,4
DB1301,2026,Resident,7,10.0,30.0,5
DB1301,2026,Resident,6,11.0,33.0,4
DB1301,2026,Resident,5,12.0,36.0,2
DB1301,2026,Resident,4,13.0,39.0,4
DB1301,2026,Resident,3,14.0,42.0,7
DB1301,2026,Resident,2,15.0,45.0,6
DB1301,2026,Resident,1,16.0,48.0,2
DB1301,2026,Resident,0,17.0,51.0,7
DB1303,2026,Resident,5,-5.0,-15.0,2
DB1303,2026,Resident,4,-4.0,-12.0,1
DB1303,2026,Resident,0,0.0,0.0,1
DB1304,2026,Resident,18,-18.0,-54.0,0
DB1304,2026,Resident,16,-16.0,-48.0,0
DB1304,2026,Resident,13,-13.0,-39.0,2
DB1304,2026,Resident,12,-12.0,-36.0,1
DB1304,2026,Resident,11,-11.0,-33.0,2
DB1304,2026,Resident,10,-10.0,-30.0,2
DB1304,2026,Resident,9,-9.0,-27.0,1
DB1304,2026,Resident,8,-8.0,-24.0,1
DB1304,2026,Resident,7,-7.0,-21.0,2
DB1304,2026,Resident,6,-6.0,-18.0,2
DB1304,2026,Resident,5,-5.0,-15.0,1
DB1304,2026,Resident,3,-3.0,-9.0,2
DB1304,2026,Resident,2,-2.0,-6.0,3
DB1304,2026,Resident,1,-1.0,-3.0,1
DB1304,2026,Resident,0,0.0,0.0,1
DB1305,2026,Resident,1,-1.0,-3.0,0
DB1305,2026,Resident,0,0.0,0.0,2
DB1306,2026,Resident,14,-14.0,-42.0,2
DB1306,2026,Resident,13,-13.0,-39.0,2
DB1306,2026,Resident,12,-12.0,-36.0,1
DB1306,2026,Resident,9,-9.0,-27.0,1
DB1306,2026,Resident,8,-8.0,-24.0,3
DB1306,2026,Resident,7,-7.0,-21.0,2
DB1306,2026,Resident,6,-6.0,-18.0,2
DB1306,2026,Resident,5,-5.0,-15.0,4
DB1306,2026,Resident,4,-4.0,-12.0,3
DB1306,2026,Resident,3,-3.0,-9.0,3
DB1306,2026,Resident,2,-2.0,-6.0,4
DB1306,2026,Resident,1,-1.0,-3.0,2
DB1306,2026,Resident,0,0.0,0.0,12
DB1308,2026,Resident,10,-3.0,-9.0,0
DB1308,2026,Resident,9,-3.0,-9.0,0
DB1308,2026,Resident,7,-3.0,-9.0,4
DB1308,2026,Resident,6,-3.0,-9.0,5
DB1308,2026,Resident,5,-3.0,-9.0,3
DB1308,2026,Resident,4,-3.0,-9.0,2
DB1308,2026,Resident,3,-3.0,-9.0,2
DB1308,2026,Resident,2,-3.0,-9.0,6
DB1308,2026,Resident,1,-3.0,-9.0,3
DB1308,2026,Resident,0,-3.0,-9.0,11
DB1309,2026,Resident,16,0.0,0.0,1
DB1309,2026,Resident,14,2.0,6.0,7
DB1309,2026,Resident,13,3.0,9.0,4
DB1309,2026,Resident,12,4.0,12.0,2
DB1309,2026,Resident,11,5.0,15.0,4
DB1309,2026,Resident,10,6.0,18.0,4
DB1309,2026,Resident,9,7.0,21.0,2
DB1309,2026,Resident,8,8.0,24.0,3
DB1309,2026,Resident,7,9.0,27.0,3
DB1309,2026,Resident,6,10.0,30.0,6
DB1309,2026,Resident,5,11.0,33.0,8
DB1309,2026,Resident,4,12.0,36.0,8
DB1309,2026,Resident,3,13.0,39.0,9
DB1309,2026,Resident,2,14.0,42.0,6
DB1309,2026,Resident,1,15.0,45.0,2
DB1309,2026,Resident,0,16.0,48.0,5
DB1310,2026,Resident,16,-3.0,-9.0,0
DB1310,2026,Resident,12,1.0,3.0,0
DB1310,2026,Resident,10,3.0,9.0,1
DB1310,2026,Resident,8,5.0,15.0,2
DB1310,2026,Resident,7,6.0,18.0,1
DB1310,2026,Resident,6,7.0,21.0,1
DB1310,2026,Resident,5,8.0,24.0,4
DB1310,2026,Resident,4,9.0,27.0,4
DB1310,2026,Resident,3,10.0,30.0,5
DB1310,2026,Resident,2,11.0,33.0,4
DB1310,2026,Resident,1,12.0,36.0,1
DB1310,2026,Resident,0,13.0,39.0,11
DB1312,2026,Resident,13,-13.0,-39.0,1
DB1312,2026,Resident,12,-12.0,-36.0,0
DB1312,2026,Resident,8,-8.0,-24.0,1
DB1312,2026,Resident,7,-7.0,-21.0,2
DB1312,2026,Resident,6,-6.0,-18.0,1
DB1312,2026,Resident,5,-5.0,-15.0,1
DB1312,2026,Resident,4,-4.0,-12.0,2
DB1312,2026,Resident,3,-3.0,-9.0,1
DB1312,2026,Resident,2,-2.0,-6.0,2
DB1312,2026,Resident,1,-1.0,-3.0,1
DB1317,2026,Resident,3,4.0,12.0,2
DB1317,2026,Resident,2,4.0,12.0,1
DB1317,2026,Resident,1,4.0,12.0,0
DB1317,2026,Resident,0,4.0,12.0,1
DB1320,2025,Resident,6,-6.0,-18.0,1
DB1320,2025,Resident,0,0.0,0.0,3
DB1322,2026,Resident,13,-13.0,-39.0,1
DB1322,2026,Resident,12,-12.0,-36.0,0
DB1322,2026,Resident,7,-7.0,-21.0,0
DB1322,2026,Resident,3,-3.0,-9.0,2
DB1322,2026,Resident,2,-2.0,-6.0,2
DB1322,2026,Resident,1,-1.0,-3.0,1
DB1322,2026,Resident,0,0.0,0.0,2
DB1323,2026,Resident,4,-4.0,-12.0,1
DB1324,2025,Resident,8,-8.0,-24.0,1
DB1324,2025,Resident,5,-5.0,-15.0,2
DB1324,2025,Resident,3,-3.0,-9.0,1
DB1324,2025,Resident,2,-2.0,-6.0,2
DB1324,2025,Resident,0,0.0,0.0,2
DB1325,2026,Resident,9,-9.0,-27.0,0
DB1325,2026,Resident,5,-5.0,-15.0,1
DB1325,2026,Resident,4,-4.0,-12.0,0
DB1325,2026,Resident,2,-2.0,-6.0,2
DB1325,2026,Resident,1,-1.0,-3.0,1
DB1325,2026,Resident,0,0.0,0.0,1
DB1326,2026,Resident,12,-12.0,-36.0,0
DB1326,2026,Resident,6,-6.0,-18.0,0
DB1326,2026,Resident,4,-4.0,-12.0,0
DB1326,2026,Resident,2,-2.0,-6.0,5
DB1326,2026,Resident,1,-1.0,-3.0,2
DB1326,2026,Resident,0,0.0,0.0,1
DB1327,2026,Resident,10,-10.0,-30.0,0
DB1327,2026,Resident,9,-9.0,-27.0,1
DB1327,2026,Resident,8,-8.0,-24.0,1
DB1327,2026,Resident,7,-7.0,-21.0,1
DB1327,2026,Resident,6,-6.0,-18.0,0
DB1327,2026,Resident,1,-1.0,-3.0,2
DB1327,2026,Resident,0,0.0,0.0,1
DB1328,2026,Resident,7,-7.0,-21.0,0
DB1328,2026,Resident,3,-3.0,-9.0,2
DB1328,2026,Resident,2,-2.0,-6.0,1
DB1328,2026,Resident,1,-1.0,-3.0,0
DB1330,2026,Resident,14,-14.0,-42.0,1
DB1330,2026,Resident,12,-12.0,-36.0,0
DB1330,2026,Resident,10,-10.0,-30.0,1
DB1330,2026,Resident,9,-9.0,-27.0,0
DB1330,2026,Resident,6,-6.0,-18.0,0
DB1330,2026,Resident,4,-4.0,-12.0,2
DB1330,2026,Resident,3,-3.0,-9.0,2
DB1330,2026,Resident,2,-2.0,-6.0,1
DB1330,2026,Resident,1,-1.0,-3.0,0
DB1330,2026,Resident,0,0.0,0.0,3
DB1331,2026,Resident,9,2.0,6.0,2
DB1331,2026,Resident,8,3.0,9.0,1
DB1331,2026,Resident,6,5.0,15.0,1
DB1331,2026,Resident,5,6.0,18.0,2
DB1331,2026,Resident,4,7.0,21.0,1
DB1331,2026,Resident,3,8.0,24.0,1
DB1331,2026,Resident,2,9.0,27.0,3
DB1331,2026,Resident,1,10.0,30.0,2
DB1331,2026,Resident,0,11.0,33.0,2
DB1332,2026,Resident,7,-3.0,-9.0,0
DB1332,2026,Resident,6,-3.0,-9.0,2
DB1332,2026,Resident,5,-3.0,-9.0,2
DB1332,2026,Resident,3,-3.0,-9.0,3
DB1332,2026,Resident,2,-3.0,-9.0,2
DB1332,2026,Resident,1,-3.0,-9.0,0
DB1332,2026,Resident,0,-3.0,-9.0,4
DB1333,2026,Resident,9,-1.0,-3.0,0
DB1333,2026,Resident,7,-1.0,-3.0,2
DB1333,2026,Resident,6,-1.0,-3.0,1
DB1333,2026,Resident,2,-1.0,-3.0,2
DB1333,2026,Resident,1,-1.0,-3.0,0
DB1333,2026,Resident,0,-1.0,-3.0,3
DB1334,2026,Resident,12,-12.0,-36.0,0
DB1334,2026,Resident,9,-9.0,-27.0,0
DB1334,2026,Resident,4,-4.0,-12.0,0
DB1334,2026,Resident,1,-1.0,-3.0,0
DB1334,2026,Resident,0,0.0,0.0,1
DB1335,2026,Resident,9,-9.0,-27.0,2
DB1335,2026,Resident,8,-8.0,-24.0,1
DB1335,2026,Resident,7,-7.0,-21.0,3
DB1335,2026,Resident,6,-6.0,-18.0,2
DB1335,2026,Resident,5,-5.0,-15.0,1
DB1335,2026,Resident,4,-4.0,-12.0,0
DB1335,2026,Resident,2,-2.0,-6.0,3
DB1335,2026,Resident,1,-1.0,-3.0,1
DB1335,2026,Resident,0,0.0,0.0,1
DB1336,2026,Resident,2,-2.0,-6.0,0
DB1336,2026,Resident,0,0.0,0.0,1
DB1337,2026,Resident,18,-18.0,-54.0,0
DB1337,2026,Resident,14,-14.0,-42.0,0
DB1337,2026,Resident,12,-12.0,-36.0,1
DB1337,2026,Resident,11,-11.0,-33.0,1
DB1337,2026,Resident,10,-10.0,-30.0,0
DB1337,2026,Resident,8,-8.0,-24.0,1
DB1337,2026,Resident,6,-6.0,-18.0,2
DB1337,2026,Resident,5,-5.0,-15.0,2
DB1337,2026,Resident,4,-4.0,-12.0,2
DB1337,2026,Resident,3,-3.0,-9.0,2
DB1337,2026,Resident,2,-2.0,-6.0,2
DB1337,2026,Resident,1,-1.0,-3.0,1
DB1337,2026,Resident,0,0.0,0.0,3
DB1341,2026,Resident,14,-14.0,-42.0,1
DB1341,2026,Resident,13,-13.0,-39.0,1
DB1341,2026,Resident,12,-12.0,-36.0,1
DB1341,2026,Resident,11,-11.0,-33.0,0
DB1341,2026,Resident,10,-10.0,-30.0,2
DB1341,2026,Resident,9,-9.0,-27.0,1
DB1341,2026,Resident,6,-6.0,-18.0,2
DB1341,2026,Resident,5,-5.0,-15.0,1
DB1341,2026,Resident,3,-3.0,-9.0,3
DB1341,2026,Resident,2,-2.0,-6.0,2
DB1341,2026,Resident,1,-1.0,-3.0,0
DB1342,2026,Resident,16,-16.0,-48.0,0
DB1342,2026,Resident,14,-14.0,-42.0,0
DB1342,2026,Resident,11,-11.0,-33.0,2
DB1342,2026,Resident,10,-10.0,-30.0,1
DB1342,2026,Resident,8,-8.0,-24.0,2
DB1342,2026,Resident,7,-7.0,-21.0,2
DB1342,2026,Resident,6,-6.0,-18.0,3
DB1342,2026,Resident,5,-5.0,-15.0,3
DB1342,2026,Resident,4,-4.0,-12.0,2
DB1342,2026,Resident,3,-3.0,-9.0,3
DB1342,2026,Resident,2,-2.0,-6.0,4
DB1342,2026,Resident,1,-1.0,-3.0,2
DB1342,2026,Resident,0,0.0,0.0,7
DB1343,2025,Resident,9,-9.0,-27.0,2
DB1343,2025,Resident,8,-8.0,-24.0,1
DB1343,2025,Resident,7,-7.0,-21.0,1
DB1343,2025,Resident,4,-4.0,-12.0,2
DB1343,2025,Resident,3,-3.0,-9.0,3
DB1343,2025,Resident,2,-2.0,-6.0,2
DB1343,2025,Resident,1,-1.0,-3.0,3
DB1343,2025,Resident,0,0.0,0.0,4
DB1344,2025,Resident,7,-7.0,-21.0,1
DB1344,2025,Resident,0,0.0,0.0,3
DB1345,2025,Resident,13,0.0,0.0,1
DB1345,2025,Resident,11,0.0,0.0,1
DB1345,2025,Resident,10,0.0,0.0,1
DB1345,2025,Resident,9,0.0,0.0,2
DB1345,2025,Resident,8,0.0,0.0,1
DB1345,2025,Resident,7,0.0,0.0,1
DB1345,2025,Resident,5,0.0,0.0,2
DB1345,2025,Resident,3,0.0,0.0,2
DB1345,2025,Resident,1,0.0,0.0,4
DB1345,2025,Resident,0,0.0,0.0,2
DB1347,2026,Resident,5,-6.0,-18.0,1
DB1347,2026,Resident,0,-6.0,-18.0,4
DB1348,2025,Resident,8,-8.0,-24.0,2
DB1348,2025,Resident,1,-1.0,-3.0,2
DB1348,2025,Resident,0,0.0,0.0,4
DB1349,2026,Nonresident,31,-1.0,-3.0,0
DB1349,2026,Nonresident,30,-1.0,-3.0,0
DB1349,2026,Nonresident,29,-1.0,-3.0,1
DB1349,2026,Nonresident,28,-1.0,-3.0,2
DB1349,2026,Nonresident,27,-1.0,-3.0,3
DB1349,2026,Nonresident,26,-1.0,-3.0,5
DB1349,2026,Nonresident,25,-1.0,-3.0,10
DB1349,2026,Nonresident,24,-1.0,-3.0,15
DB1349,2026,Nonresident,23,-1.0,-3.0,15
DB1349,2026,Nonresident,22,-1.0,-3.0,22
DB1349,2026,Nonresident,21,-1.0,-3.0,28
DB1349,2026,Nonresident,20,-1.0,-3.0,33
DB1349,2026,Nonresident,19,-1.0,-3.0,40
DB1349,2026,Nonresident,18,-1.0,-3.0,41
DB1349,2026,Nonresident,17,-1.0,-3.0,39
DB1349,2026,Nonresident,16,-1.0,-3.0,98
DB1349,2026,Nonresident,15,-1.0,-3.0,66
DB1349,2026,Nonresident,14,-1.0,-3.0,58
DB1349,2026,Nonresident,13,-1.0,-3.0,58
DB1349,2026,Nonresident,12,-1.0,-3.0,53
DB1349,2026,Nonresident,11,-1.0,-3.0,70
DB1349,2026,Nonresident,10,-1.0,-3.0,72
DB1349,2026,Nonresident,9,-1.0,-3.0,85
DB1349,2026,Nonresident,8,-1.0,-3.0,101
DB1349,2026,Nonresident,7,-1.0,-3.0,102
DB1349,2026,Nonresident,6,-1.0,-3.0,110
DB1349,2026,Nonresident,5,-1.0,-3.0,103
DB1349,2026,Nonresident,4,-1.0,-3.0,116
DB1349,2026,Nonresident,3,-1.0,-3.0,110
DB1349,2026,Nonresident,2,-1.0,-3.0,134
DB1349,2026,Nonresident,1,-1.0,-3.0,157
DB1349,2026,Nonresident,0,-1.0,-3.0,191
DB1349,2026,Resident,31,-2.0,-6.0,0
DB1349,2026,Resident,30,-2.0,-6.0,1
DB1349,2026,Resident,29,-2.0,-6.0,2
DB1349,2026,Resident,28,-2.0,-6.0,8
DB1349,2026,Resident,27,-2.0,-6.0,10
DB1349,2026,Resident,26,-2.0,-6.0,16
DB1349,2026,Resident,25,-2.0,-6.0,19
DB1349,2026,Resident,24,-2.0,-6.0,23
DB1349,2026,Resident,23,-2.0,-6.0,27
DB1349,2026,Resident,22,-2.0,-6.0,31
DB1349,2026,Resident,21,-2.0,-6.0,36
DB1349,2026,Resident,20,-2.0,-6.0,46
DB1349,2026,Resident,19,-2.0,-6.0,45
DB1349,2026,Resident,18,-2.0,-6.0,55
DB1349,2026,Resident,17,-2.0,-6.0,55
DB1349,2026,Resident,16,-2.0,-6.0,69
DB1349,2026,Resident,15,-2.0,-6.0,78
DB1349,2026,Resident,14,-2.0,-6.0,83
DB1349,2026,Resident,13,-2.0,-6.0,0
DB1349,2026,Resident,12,-2.0,-6.0,3
DB1349,2026,Resident,11,-2.0,-6.0,3
DB1349,2026,Resident,10,-2.0,-6.0,2
DB1349,2026,Resident,9,-2.0,-6.0,3
DB1349,2026,Resident,8,-2.0,-6.0,4
DB1349,2026,Resident,7,-2.0,-6.0,7
DB1349,2026,Resident,6,-2.0,-6.0,8
DB1349,2026,Resident,5,-2.0,-6.0,7
DB1349,2026,Resident,4,-2.0,-6.0,8
DB1349,2026,Resident,3,-2.0,-6.0,8
DB1349,2026,Resident,2,-2.0,-6.0,5
DB1349,2026,Resident,1,-2.0,-6.0,2
DB1349,2026,Resident,0,-2.0,-6.0,15
DB1501,2025,Nonresident,3,0.0,0.0,2
DB1501,2025,Nonresident,1,0.0,0.0,2
DB1501,2025,Nonresident,0,0.0,0.0,20
DB1501,2025,Resident,5,0.0,0.0,1
DB1501,2025,Resident,2,0.0,0.0,5
DB1501,2025,Resident,1,0.0,0.0,37
DB1501,2025,Resident,0,0.0,0.0,220
DB1502,2025,Nonresident,4,0.0,0.0,1
DB1502,2025,Nonresident,2,0.0,0.0,1
DB1502,2025,Nonresident,1,0.0,0.0,3
DB1502,2025,Nonresident,0,0.0,0.0,26
DB1502,2025,Resident,5,0.0,0.0,1
DB1502,2025,Resident,4,0.0,0.0,2
DB1502,2025,Resident,3,0.0,0.0,8
DB1502,2025,Resident,2,0.0,0.0,26
DB1502,2025,Resident,1,0.0,0.0,194
DB1502,2025,Resident,0,0.0,0.0,418
DB1503,2025,Nonresident,6,0.0,0.0,1
DB1503,2025,Nonresident,5,0.0,0.0,2
DB1503,2025,Nonresident,4,0.0,0.0,1
DB1503,2025,Nonresident,3,0.0,0.0,2
DB1503,2025,Nonresident,2,0.0,0.0,1
DB1503,2025,Nonresident,1,0.0,0.0,43
DB1503,2025,Nonresident,0,0.0,0.0,70
DB1503,2025,Resident,6,0.0,0.0,1
DB1503,2025,Resident,4,0.0,0.0,1
DB1503,2025,Resident,3,0.0,0.0,26
DB1503,2025,Resident,2,0.0,0.0,106
DB1503,2025,Resident,1,0.0,0.0,575
DB1503,2025,Resident,0,0.0,0.0,645
DB1504,2025,Nonresident,13,0.0,0.0,1
DB1504,2025,Nonresident,3,0.0,0.0,1
DB1504,2025,Nonresident,2,0.0,0.0,3
DB1504,2025,Nonresident,1,0.0,0.0,2
DB1504,2025,Nonresident,0,0.0,0.0,16
DB1504,2025,Resident,3,0.0,0.0,5
DB1504,2025,Resident,2,0.0,0.0,22
DB1504,2025,Resident,1,0.0,0.0,73
DB1504,2025,Resident,0,0.0,0.0,335
DB1506,2025,Nonresident,4,0.0,0.0,1
DB1506,2025,Nonresident,3,0.0,0.0,2
DB1506,2025,Nonresident,2,0.0,0.0,3
DB1506,2025,Nonresident,1,0.0,0.0,11
DB1506,2025,Nonresident,0,0.0,0.0,20
DB1506,2025,Resident,5,0.0,0.0,1
DB1506,2025,Resident,4,0.0,0.0,3
DB1506,2025,Resident,3,0.0,0.0,20
DB1506,2025,Resident,2,0.0,0.0,22
DB1506,2025,Resident,1,0.0,0.0,116
DB1506,2025,Resident,0,0.0,0.0,147
DB1508,2025,Nonresident,2,0.0,0.0,3
DB1508,2025,Nonresident,0,0.0,0.0,8
DB1508,2025,Resident,3,0.0,0.0,2
DB1508,2025,Resident,2,0.0,0.0,13
DB1508,2025,Resident,1,0.0,0.0,91
DB1508,2025,Resident,0,0.0,0.0,114
DB1509,2025,Nonresident,6,0.0,0.0,2
DB1509,2025,Nonresident,5,0.0,0.0,3
DB1509,2025,Nonresident,4,0.0,0.0,14
DB1509,2025,Nonresident,3,0.0,0.0,20
DB1509,2025,Nonresident,2,0.0,0.0,18
DB1509,2025,Nonresident,1,0.0,0.0,25
DB1509,2025,Nonresident,0,0.0,0.0,13
DB1509,2025,Resident,5,0.0,0.0,1
DB1509,2025,Resident,4,0.0,0.0,2
DB1509,2025,Resident,3,0.0,0.0,2
DB1509,2025,Resident,2,0.0,0.0,24
DB1509,2025,Resident,1,0.0,0.0,148
DB1509,2025,Resident,0,0.0,0.0,121
DB1510,2025,Nonresident,6,0.0,0.0,4
DB1510,2025,Nonresident,5,0.0,0.0,4
DB1510,2025,Nonresident,4,0.0,0.0,5
DB1510,2025,Nonresident,3,0.0,0.0,4
DB1510,2025,Nonresident,2,0.0,0.0,8
DB1510,2025,Nonresident,1,0.0,0.0,9
DB1510,2025,Nonresident,0,0.0,0.0,4
DB1510,2025,Resident,6,0.0,0.0,2
DB1510,2025,Resident,5,0.0,0.0,2
DB1510,2025,Resident,4,0.0,0.0,13
DB1510,2025,Resident,3,0.0,0.0,58
DB1510,2025,Resident,2,0.0,0.0,56
DB1510,2025,Resident,1,0.0,0.0,72
DB1510,2025,Resident,0,0.0,0.0,85
DB1511,2025,Nonresident,4,0.0,0.0,1
DB1511,2025,Nonresident,3,0.0,0.0,1
DB1511,2025,Nonresident,2,0.0,0.0,2
DB1511,2025,Nonresident,1,0.0,0.0,1
DB1511,2025,Nonresident,0,0.0,0.0,4
DB1511,2025,Resident,4,0.0,0.0,1
DB1511,2025,Resident,3,0.0,0.0,4
DB1511,2025,Resident,2,0.0,0.0,14
DB1511,2025,Resident,1,0.0,0.0,32
DB1511,2025,Resident,0,0.0,0.0,42
DB1512,2025,Nonresident,0,0.0,0.0,13
DB1512,2025,Resident,4,0.0,0.0,3
DB1512,2025,Resident,3,0.0,0.0,4
DB1512,2025,Resident,2,0.0,0.0,4
DB1512,2025,Resident,1,0.0,0.0,17
DB1512,2025,Resident,0,0.0,0.0,80
DB1513,2025,Nonresident,1,0.0,0.0,3
DB1513,2025,Nonresident,0,0.0,0.0,18
DB1513,2025,Resident,5,0.0,0.0,1
DB1513,2025,Resident,3,0.0,0.0,6
DB1513,2025,Resident,2,0.0,0.0,27
DB1513,2025,Resident,1,0.0,0.0,103
DB1513,2025,Resident,0,0.0,0.0,220
DB1514,2025,Nonresident,1,0.0,0.0,1
DB1514,2025,Nonresident,0,0.0,0.0,6
DB1514,2025,Resident,3,0.0,0.0,3
DB1514,2025,Resident,2,0.0,0.0,17
DB1514,2025,Resident,1,0.0,0.0,101
DB1514,2025,Resident,0,0.0,0.0,215
DB1516,2025,Nonresident,18,0.0,0.0,2
DB1516,2025,Nonresident,13,0.0,0.0,1
DB1516,2025,Nonresident,10,0.0,0.0,1
DB1516,2025,Nonresident,8,0.0,0.0,2
DB1516,2025,Nonresident,7,0.0,0.0,2
DB1516,2025,Nonresident,6,0.0,0.0,16
DB1516,2025,Nonresident,5,0.0,0.0,26
DB1516,2025,Nonresident,4,0.0,0.0,26
DB1516,2025,Nonresident,3,0.0,0.0,15
DB1516,2025,Nonresident,2,0.0,0.0,20
DB1516,2025,Nonresident,1,0.0,0.0,35
DB1516,2025,Nonresident,0,0.0,0.0,20
DB1516,2025,Resident,5,0.0,0.0,1
DB1516,2025,Resident,4,0.0,0.0,5
DB1516,2025,Resident,3,0.0,0.0,36
DB1516,2025,Resident,2,0.0,0.0,146
DB1516,2025,Resident,1,0.0,0.0,164
DB1516,2025,Resident,0,0.0,0.0,189
DB1517,2025,Nonresident,11,0.0,0.0,1
DB1517,2025,Nonresident,8,0.0,0.0,1
DB1517,2025,Nonresident,7,0.0,0.0,1
DB1517,2025,Nonresident,6,0.0,0.0,3
DB1517,2025,Nonresident,5,0.0,0.0,8
DB1517,2025,Nonresident,4,0.0,0.0,23
DB1517,2025,Nonresident,3,0.0,0.0,31
DB1517,2025,Nonresident,2,0.0,0.0,23
DB1517,2025,Nonresident,1,0.0,0.0,14
DB1517,2025,Nonresident,0,0.0,0.0,25
DB1517,2025,Resident,5,0.0,0.0,1
DB1517,2025,Resident,4,0.0,0.0,3
DB1517,2025,Resident,3,0.0,0.0,27
DB1517,2025,Resident,2,0.0,0.0,56
DB1517,2025,Resident,1,0.0,0.0,108
DB1517,2025,Resident,0,0.0,0.0,229
DB1518,2025,Nonresident,9,0.0,0.0,1
DB1518,2025,Nonresident,3,0.0,0.0,4
DB1518,2025,Nonresident,2,0.0,0.0,13
DB1518,2025,Nonresident,1,0.0,0.0,10
DB1518,2025,Nonresident,0,0.0,0.0,16
DB1518,2025,Resident,5,0.0,0.0,1
DB1518,2025,Resident,4,0.0,0.0,8
DB1518,2025,Resident,3,0.0,0.0,29
DB1518,2025,Resident,2,0.0,0.0,63
DB1518,2025,Resident,1,0.0,0.0,103
DB1518,2025,Resident,0,0.0,0.0,150
DB1519,2025,Nonresident,4,0.0,0.0,2
DB1519,2025,Nonresident,3,0.0,0.0,9
DB1519,2025,Nonresident,2,0.0,0.0,6
DB1519,2025,Nonresident,1,0.0,0.0,16
DB1519,2025,Nonresident,0,0.0,0.0,16
DB1519,2025,Resident,5,0.0,0.0,2
DB1519,2025,Resident,4,0.0,0.0,3
DB1519,2025,Resident,3,0.0,0.0,21
DB1519,2025,Resident,2,0.0,0.0,82
DB1519,2025,Resident,1,0.0,0.0,84
DB1519,2025,Resident,0,0.0,0.0,98
DB1521,2025,Nonresident,11,0.0,0.0,1
DB1521,2025,Nonresident,8,0.0,0.0,1
DB1521,2025,Nonresident,7,0.0,0.0,1
DB1521,2025,Nonresident,6,0.0,0.0,3
DB1521,2025,Nonresident,5,0.0,0.0,10
DB1521,2025,Nonresident,4,0.0,0.0,21
DB1521,2025,Nonresident,3,0.0,0.0,23
DB1521,2025,Nonresident,2,0.0,0.0,17
DB1521,2025,Nonresident,1,0.0,0.0,18
DB1521,2025,Nonresident,0,0.0,0.0,17
DB1521,2025,Resident,3,0.0,0.0,2
DB1521,2025,Resident,2,0.0,0.0,18
DB1521,2025,Resident,1,0.0,0.0,153
DB1521,2025,Resident,0,0.0,0.0,209
DB1522,2025,Nonresident,2,0.0,0.0,1
DB1522,2025,Nonresident,1,0.0,0.0,5
DB1522,2025,Nonresident,0,0.0,0.0,33
DB1522,2025,Resident,6,0.0,0.0,1
DB1522,2025,Resident,4,0.0,0.0,5
DB1522,2025,Resident,3,0.0,0.0,24
DB1522,2025,Resident,2,0.0,0.0,107
DB1522,2025,Resident,1,0.0,0.0,125
DB1522,2025,Resident,0,0.0,0.0,140
